"path_absoluto","nome_arquivo","extensao","tamanho_bytes","data_criacao","data_modificacao","sha256","tipo_classificado"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Spec-driven development with AI_ Get started with a new open source toolkit - The GitHub Blog.pdf","Spec-driven development with AI_ Get started with a new open source toolkit - The GitHub Blog.pdf",".pdf","1825410","2026-05-25 14:54:39","2026-05-25 14:54:39","95104AC95092BDCA979A860246FA8D7E2828175702C6C90C60507D644F3BB649","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\[2310.03714] DSPy_ Compiling Declarative Language Model Calls into Self-Improving Pipelines.pdf","[2310.03714] DSPy_ Compiling Declarative Language Model Calls into Self-Improving Pipelines.pdf",".pdf","273820","2026-05-25 15:10:02","2026-05-25 15:10:02","82333A560EEAA882904F395D75FCDE42457BBB0AE82F9075D3750B956A3BF16B","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Effective context engineering for AI agents _ Anthropic.pdf","Effective context engineering for AI agents _ Anthropic.pdf",".pdf","2356392","2026-05-25 15:12:39","2026-05-25 15:12:39","0B15078A593295FDA5299916CFF77292632054C3195C03B768773BE8E07AFC99","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\[2407.01449] ColPali_ Efficient Document Retrieval with Vision Language Models.pdf","[2407.01449] ColPali_ Efficient Document Retrieval with Vision Language Models.pdf",".pdf","279474","2026-05-25 15:13:16","2026-05-25 15:13:16","0A28446AA65AFAA9EC05A08D8185055A76D4F3CE5E609535E60D57A6AE378152","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Inspect - An open-source framework for large language model evaluations.pdf","Inspect - An open-source framework for large language model evaluations.pdf",".pdf","525569","2026-05-25 15:19:12","2026-05-25 15:19:12","015C4A9450B0EF0F45299D1E824C09882416B048931ADAC909ECC415BDDB6DD8","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\LLM Powered Autonomous Agents _ Lil'Log.pdf","LLM Powered Autonomous Agents _ Lil'Log.pdf",".pdf","6347650","2026-05-25 15:20:00","2026-05-25 15:20:00","8404E5923D14FC1F154575A15749BB946C62B8F04DBC5D8ED49879701D19AEB7","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Patterns for Building LLM-based Systems & Products.pdf","Patterns for Building LLM-based Systems & Products.pdf",".pdf","11014172","2026-05-25 15:20:53","2026-05-25 15:20:53","A79615F558585F04369D7707ECEDC57DD2BC0B8FE61FF1542BE5FE5E8EE46E4E","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\[2401.05566] Sleeper Agents_ Training Deceptive LLMs that Persist Through Safety Training.pdf","[2401.05566] Sleeper Agents_ Training Deceptive LLMs that Persist Through Safety Training.pdf",".pdf","300267","2026-05-25 15:21:23","2026-05-25 15:21:23","6FA4F53441E5ED2A75AE151F28C6FE0FD90F5340AA0CBD289B41FC322A3B34EF","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Four AI Agent Strategies That Improve GPT-4 and GPT-3.5 Performance.pdf","Four AI Agent Strategies That Improve GPT-4 and GPT-3.5 Performance.pdf",".pdf","783164","2026-05-25 15:22:02","2026-05-25 15:22:02","F2B2DF5CF0AD4592B49C675233102138BE2C945507B0D640941502740183168C","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Introducing Agent Skills _ Claude.pdf","Introducing Agent Skills _ Claude.pdf",".pdf","1196445","2026-05-25 15:23:22","2026-05-25 15:23:22","FD7DD8A2633A539A2AF3F5B4954B6FC8EC13276FC959AC1AB28F802C9D0032DF","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Things we learned about LLMs in 2024.pdf","Things we learned about LLMs in 2024.pdf",".pdf","1124276","2026-05-25 15:24:08","2026-05-25 15:24:08","C9C95D7927811F97E42D813BE575ADE99252F37719AE9D606C2125FBD5613A7C","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Contextual Retrieval in AI Systems _ Anthropic.pdf","Contextual Retrieval in AI Systems _ Anthropic.pdf",".pdf","4331457","2026-05-25 15:26:29","2026-05-25 15:26:29","E1D056E418FF28AEEF5E964D424028B92636E0003308236FEE504C390D8CE309","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Andrej Karpathy Software Is Changing (Again).pdf","Andrej Karpathy Software Is Changing (Again).pdf",".pdf","71294","2026-05-25 16:52:32","2026-05-25 16:52:04","AC5B16C2C0DB0A6E70255B6814EB50D6671F31BFE4F65997340DC4B2F2222357","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\CLAUDE CODE\CURADORIA CTO_MC\Deep Dive into LLMs like ChatGPT.pdf","Deep Dive into LLMs like ChatGPT.pdf",".pdf","64124","2026-05-25 16:52:32","2026-05-25 16:52:04","9EF9AA02EAC01CC396D0FFAFBF45837B24C4D06873B8EDFD2311FE8ECB92B230","B"
